2025-03-11 00:01:19 [INFO]: Request: GET /api/chats | Body: {} | Response: [{"id":"1940359844_1741388258946","text":"q","authorUserId":1940359844,"targetUserId":"6629517298","timestamp":"2025-03-07T22:57:38.946Z","isSender":true},{"id":"1940359844_1741389579674","text":"привет","authorUserId":1940359844,"targetUserId":"6629517298","timestamp":"2025-03-07T23:19:39.674Z","isSender":true},{"id":"1940359844_1741391909422","text":"test","authorUserId":1940359844,"targetUserId":"6629517298","timestamp":"2025-03-07T23:58:29.422Z","isSender":true},{"id":"1741396582045_1940359844","text":"test","authorUserId":1940359844,"targetUserId":"5164023566","timestamp":"2025-03-07T23:58:29.422Z","isSender":true},{"id":"5164023566_1741398645536","text":"ку","authorUserId":5164023566,"targetUserId":"1940359844","jobId":"1741396582045_1940359844","timestamp":"2025-03-08T01:50:45.536Z","isSender":true,"authorName":"Denis <No DM/>","authorUsername":"deniska_ivashin"},{"id":"5164023566_1741399364053","text":"привет","authorUserId":5164023566,"targetUserId":"1940359844","jobId":"1741396582045_1940359844","timestamp":"2025-03-08T02:02:44.053Z","isSender":true,"authorName":"Denis <No DM/>","authorUsername":"deniska_ivashin"},{"id":"5164023566_1741400822461","text":"привет","authorUserId":5164023566,"targetUserId":"1940359844","jobId":"1741396582045_1940359844","timestamp":"2025-03-08T02:27:02.461Z","isSender":true,"authorName":"Denis <No DM/>","authorUsername":"deniska_ivashin"},{"id":"1940359844_1741444380901","text":"привет","authorUserId":1940359844,"targetUserId":"5164023566","jobId":"1741396582045_1940359844","timestamp":"2025-03-08T14:33:00.901Z","isSender":true},{"id":"5164023566_1741455518198","text":"привет","authorUserId":"5164023566","targetUserId":"1940359844","jobId":"1741396582045_1940359844","timestamp":"2025-03-08T17:38:38.198Z","isSender":true},{"id":"5164023566_1741455890411","text":"да хорошо,будет стоить 500р","authorUserId":"5164023566","targetUserId":"1940359844","jobId":"1741396582045_1940359844","timestamp":"2025-03-08T17:44:50.411Z","isSender":true},{"id":"1871247390_1741467234933","text":"Привет","authorUserId":1871247390,"targetUserId":"1940359844","jobId":"1741465662819_1940359844","timestamp":"2025-03-08T20:53:54.933Z","isSender":true},{"id":"1940359844_1741467274493","text":"ку","authorUserId":"1940359844","targetUserId":"1871247390","jobId":"1741465662819_1940359844","timestamp":"2025-03-08T20:54:34.493Z","isSender":true},{"id":"1940359844_1741467324908","text":"ку","authorUserId":1940359844,"targetUserId":"6568279325","jobId":"1741467056115_1940359844","timestamp":"2025-03-08T20:55:24.908Z","isSender":true},{"id":"1940359844_1741467640059","text":"q","authorUserId":1940359844,"targetUserId":"5164023566","jobId":"1741467583932_1940359844","timestamp":"2025-03-08T21:00:40.059Z","isSender":true},{"id":"1940359844_1741468568568","text":"ку","authorUserId":1940359844,"targetUserId":"5164023566","jobId":"1741468431639_1940359844","timestamp":"2025-03-08T21:16:08.568Z","isSender":true},{"id":"6568279325_1741468991695","text":"Ку","authorUserId":"6568279325","targetUserId":"1940359844","jobId":"1741467056115_1940359844","timestamp":"2025-03-08T21:23:11.695Z","isSender":true},{"id":"1940359844_1741469686361","text":"как дела,алмаз?","authorUserId":1940359844,"targetUserId":"6568279325","jobId":"1741467056115_1940359844","timestamp":"2025-03-08T21:34:46.361Z","isSender":true},{"id":"5164023566_1741469734639","text":"как дела","authorUserId":"5164023566","targetUserId":"1940359844","jobId":"1741468431639_1940359844","timestamp":"2025-03-08T21:35:34.639Z","isSender":true},{"id":"1940359844_1741470227073","text":"как дела?","authorUserId":"1940359844","targetUserId":"1871247390","jobId":"1741465662819_1940359844","timestamp":"2025-03-08T21:43:47.073Z","isSender":true},{"id":"1940359844_1741470322829","text":"как дела?","authorUserId":1940359844,"targetUserId":"5164023566","jobId":"1741468431639_1940359844","timestamp":"2025-03-08T21:45:22.829Z","isSender":true},{"id":"5164023566_1741474069065","text":"ден","authorUserId":"5164023566","targetUserId":"1940359844","jobId":"1741468431639_1940359844","timestamp":"2025-03-08T22:47:49.065Z","isSender":true},{"id":"5164023566_1741474128515","text":"тихо","authorUserId":"5164023566","targetUserId":"1940359844","jobId":"1741468431639_1940359844","timestamp":"2025-03-08T22:48:48.515Z","isSender":true},{"id":"1940359844_1741474146593","text":"цыц","authorUserId":1940359844,"targetUserId":"5164023566","jobId":"1741468431639_1940359844","timestamp":"2025-03-08T22:49:06.593Z","isSender":true},{"id":"1940359844_1741474213314","text":"ау","authorUserId":1940359844,"targetUserId":"5164023566","jobId":"1741468431639_1940359844","timestamp":"2025-03-08T22:50:13.314Z","isSender":true},{"id":"5164023566_1741474877841","text":"как у тебя дела?","authorUserId":"5164023566","targetUserId":"1940359844","jobId":"1741468431639_1940359844","timestamp":"2025-03-08T23:01:17.841Z","isSender":true},{"id":"5164023566_1741474937823","text":"ку","authorUserId":"5164023566","targetUserId":"1940359844","jobId":"1741468431639_1940359844","timestamp":"2025-03-08T23:02:17.823Z","isSender":true},{"id":"1940359844_1741475396256","text":"q","authorUserId":1940359844,"targetUserId":"5531474912","jobId":"1741475360033_1940359844","timestamp":"2025-03-08T23:09:56.256Z","isSender":true},{"id":"1940359844_1741475692149","text":"получил сообщение?","authorUserId":"1940359844","targetUserId":"1871247390","jobId":"1741465662819_1940359844","timestamp":"2025-03-08T23:14:52.149Z","isSender":true},{"id":"1940359844_1741533359149","text":"Как дела?","authorUserId":"1940359844","targetUserId":"1871247390","jobId":"1741465662819_1940359844","timestamp":"2025-03-09T15:15:59.149Z","isSender":true},{"id":"1940359844_1741533385631","text":"Ку","authorUserId":1940359844,"targetUserId":"5164023566","jobId":"1741468431639_1940359844","timestamp":"2025-03-09T15:16:25.631Z","isSender":true},{"id":"1871247390_1741533830563","text":"Привет , все впорядке спасибо , как твои ? ","authorUserId":1871247390,"targetUserId":"1940359844","jobId":"1741465662819_1940359844","timestamp":"2025-03-09T15:23:50.563Z","isSender":true},{"id":"1940359844_1741534277741","text":"All right ","authorUserId":"1940359844","targetUserId":"1871247390","jobId":"1741465662819_1940359844","timestamp":"2025-03-09T15:31:17.741Z","isSender":true},{"id":"1940359844_1741596614828","text":"привет,я хочу быть модератором аки наки,свяжись со мной срочно","authorUserId":1940359844,"targetUserId":"7079899705","jobId":"1741042127828_2","timestamp":"2025-03-10T08:50:14.828Z","isSender":true},{"id":"1940359844_1741609632125","text":"q","authorUserId":1940359844,"targetUserId":"1871247390","jobId":"1741473414939_1940359844","timestamp":"2025-03-10T12:27:12.125Z","isSender":true},{"id":"1871247390_1741609656164","text":"здаров","authorUserId":"1871247390","targetUserId":"1940359844","jobId":"1741473414939_1940359844","timestamp":"2025-03-10T12:27:36.164Z","isSender":true},{"id":"1871247390_1741609662021","text":"с кайфои","authorUserId":"1871247390","targetUserId":"1940359844","jobId":"1741473414939_1940359844","timestamp":"2025-03-10T12:27:42.021Z","isSender":true},{"id":"1940359844_1741610119974","text":"q","authorUserId":1940359844,"targetUserId":"1871247390","jobId":"1741473414939_1940359844","timestamp":"2025-03-10T12:35:19.974Z","isSender":true},{"id":"1871247390_1741610185101","text":"ра","authorUserId":"1871247390","targetUserId":"1940359844","jobId":"1741473414939_1940359844","timestamp":"2025-03-10T12:36:25.101Z","isSender":true},{"id":"1940359844_1741610207067","text":"q","authorUserId":1940359844,"targetUserId":"1871247390","jobId":"1741473414939_1940359844","timestamp":"2025-03-10T12:36:47.067Z","isSender":true},{"id":"1940359844_1741610301711","text":"q","authorUserId":1940359844,"targetUserId":"1871247390","jobId":"1741473414939_1940359844","timestamp":"2025-03-10T12:38:21.711Z","isSender":true},{"id":"1940359844_1741610671698","text":"te","authorUserId":1940359844,"targetUserId":"1871247390","jobId":"1741473414939_1940359844","timestamp":"2025-03-10T12:44:31.698Z","isSender":true},{"id":"1940359844_1741633170623","text":"Ку","authorUserId":1940359844,"targetUserId":"6568279325","jobId":"1741467056115_1940359844","timestamp":"2025-03-10T18:59:30.623Z","isSender":true}] | Status: 200 | Duration: 1ms
2025-03-11 00:12:38 [INFO]: Request: GET /api/jobs | Body: {} | Response: [{"id":"1741042127827_1","nick":"Matvey","userId":1029594875,"username":"whsxg","position":"Frontend Developer","profileLink":"/profile/1029594875","experience":"5","description":"Разработка Telegram Mini App по ТЗ с полным циклом от проектирования до запуска.","requirements":["Опыт работы с Vue.js","Знание HTML, CSS, JavaScript","Интеграция с Telegram API"],"tags":["JavaScript","Vue 3","Telegram API"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2023-10-01T12:00:00Z","pinned":false},{"id":"1741042127828_2","nick":"Danone","userId":7079899705,"username":"Danoneee777","position":"Moderator","profileLink":"/profile/7079899705","experience":"3","description":"Модерация сообществ и управление контентом.","requirements":["Опыт работы с социальными сетями","Коммуникативные навыки","Знание основ модерации"],"tags":["Модерация","Социальные сети"],"categories":["social"],"contact":"https://t.me/Danoneee777","createdAt":"2023-10-02T14:30:00Z","pinned":false},{"id":"1741209378920_1940359844","adminId":1940359844,"userId":6629517298,"username":"LowGas","nick":"Techno","position":"Full-stack dev","profileLink":"/profile/6629517298","experience":4,"description":"Web & Blockchain Developer (fullstack): Vue js, node js, Python,Vue, smart-contracts","requirements":[],"tags":["Python","Vue js","node js","Web Developer"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-05T21:16:18.920Z","pinned":true},{"id":"1741465662819_1940359844","adminId":1940359844,"userId":1940359844,"username":"test","nick":"test","position":"Full-stack dev","profileLink":"/profile/1940359844","experience":12,"description":"test","requirements":["test"],"tags":["test"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T20:27:42.819Z","pinned":true},{"id":"1741467056115_1940359844","adminId":1940359844,"userId":6568279325,"username":"GW_NEON","nick":"NEON","position":"test jobs","profileLink":"/profile/6568279325","experience":12,"description":"test jobs","requirements":["test jobs"],"tags":["test jobs"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T20:50:56.115Z","pinned":true},{"id":"1741468431639_1940359844","adminId":1940359844,"userId":5164023566,"username":"test","nick":"test","position":"test","profileLink":"/profile/5164023566","experience":12,"description":"test","requirements":["test"],"tags":["test"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T21:13:51.639Z","pinned":true},{"id":"1741473414939_1940359844","adminId":1940359844,"userId":1871247390,"username":"rstmcrew","nick":"RSTM","position":"TEST","profileLink":"/profile/1871247390","experience":1000,"description":"TEST","requirements":["TEST"],"tags":["TEST"],"categories":["finance"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T22:36:54.939Z","pinned":false},{"id":"1741475360033_1940359844","adminId":1940359844,"userId":5531474912,"username":"tgArhi","nick":"Arhi","position":"Arhi","profileLink":"/profile/5531474912","experience":12,"description":"Arhi","requirements":["Arhi"],"tags":["Arhi"],"categories":["social"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T23:09:20.033Z","pinned":false}] | Status: 200 | Duration: 1ms
2025-03-11 00:12:38 [INFO]: Request: GET /api/vacancies | Body: {} | Response: [{"id":"1741277006546_1940359844","adminId":1940359844,"companyUserId":1234,"companyName":"Workiks","position":"Workiks","description":"Workiks","requirements":["12"],"tags":["12"],"categories":["design"],"contact":"https://t.me/GW_NEON","officialWebsite":"https://telegram.org/","verified":true,"photoUrl":"https://i.postimg.cc/CxW2KR5Z/5.png","createdAt":"2025-03-06T16:03:26.546Z","pinned":true}] | Status: 200 | Duration: 0ms
2025-03-11 00:12:38 [INFO]: Request: GET /api/tasks | Body: {} | Response: [{"id":"1741479392455_1940359844","adminId":1940359844,"title":"2345","reward":1234,"deadline":"2025-03-09","description":"1234","tags":["123"],"categories":["it"],"contact":"https://t.me/workiks_admin","photoUrl":"https://i.postimg.cc/Yq9BtRJH/tasks.webp","createdAt":"2025-03-09T00:16:32.455Z","pinned":false}] | Status: 200 | Duration: 0ms
2025-03-11 00:12:38 [INFO]: Request: GET /api/favorites | Body: {} | Response: ["1741209378920_1940359844","1741465886278_1940359844","1741396582045_1940359844","1741467583932_1940359844","1741277006546_1940359844"] | Status: 200 | Duration: 1ms
2025-03-11 00:12:38 [INFO]: Request: GET /api/isAdmin | Body: {} | Response: {"isAdmin":true} | Status: 200 | Duration: 0ms
2025-03-11 00:12:50 [INFO]: Request: GET /api/isAdmin | Body: {} | Response: {"isAdmin":true} | Status: 200 | Duration: 0ms
2025-03-11 00:12:50 [INFO]: Request: GET /api/user/5164023566 | Body: {} | Response: {"firstName":"Denis <No DM/>","photoUrl":"https://t.me/i/userpic/160/test.jpg"} | Status: 200 | Duration: 137ms
2025-03-11 00:12:50 [INFO]: Request: GET /api/reviews | Body: {} | Response: [{"id":"1940359844_1741460042257","text":"q","authorUserId":1940359844,"targetUserId":"5164023566","type":"review"},{"text":"йцу","authorUserId":1940359844,"targetUserId":"5164023566","type":"review"},{"text":"how a u?\n","authorUserId":1940359844,"targetUserId":"5164023566","type":"review"},{"id":"1940359844_1741472830335","text":"й","authorUserId":1940359844,"targetUserId":"5164023566","date":"2025-03-08T22:27:10.335Z"},{"id":"1940359844_1741474920169","text":"Test","authorUserId":1940359844,"targetUserId":"5164023566","date":"2025-03-08T23:02:00.169Z"},{"id":"1871247390_1741475823161","text":"Да","authorUserId":1871247390,"targetUserId":"5164023566","date":"2025-03-08T23:17:03.161Z"},{"id":"1940359844_1741534463338","text":"Ку","authorUserId":1940359844,"targetUserId":"5164023566","date":"2025-03-09T15:34:23.338Z"}] | Status: 200 | Duration: 1ms
2025-03-11 00:12:52 [INFO]: Request: GET /api/isAdmin | Body: {} | Response: {"isAdmin":true} | Status: 200 | Duration: 1ms
2025-03-11 00:12:52 [INFO]: Request: GET /api/favorites | Body: {} | Response: ["1741209378920_1940359844","1741465886278_1940359844","1741396582045_1940359844","1741467583932_1940359844","1741277006546_1940359844"] | Status: 200 | Duration: 1ms
2025-03-11 00:12:52 [INFO]: Request: GET /api/tasks | Body: {} | Response: [{"id":"1741479392455_1940359844","adminId":1940359844,"title":"2345","reward":1234,"deadline":"2025-03-09","description":"1234","tags":["123"],"categories":["it"],"contact":"https://t.me/workiks_admin","photoUrl":"https://i.postimg.cc/Yq9BtRJH/tasks.webp","createdAt":"2025-03-09T00:16:32.455Z","pinned":false}] | Status: 200 | Duration: 1ms
2025-03-11 00:12:52 [INFO]: Request: GET /api/jobs | Body: {} | Response: [{"id":"1741042127827_1","nick":"Matvey","userId":1029594875,"username":"whsxg","position":"Frontend Developer","profileLink":"/profile/1029594875","experience":"5","description":"Разработка Telegram Mini App по ТЗ с полным циклом от проектирования до запуска.","requirements":["Опыт работы с Vue.js","Знание HTML, CSS, JavaScript","Интеграция с Telegram API"],"tags":["JavaScript","Vue 3","Telegram API"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2023-10-01T12:00:00Z","pinned":false},{"id":"1741042127828_2","nick":"Danone","userId":7079899705,"username":"Danoneee777","position":"Moderator","profileLink":"/profile/7079899705","experience":"3","description":"Модерация сообществ и управление контентом.","requirements":["Опыт работы с социальными сетями","Коммуникативные навыки","Знание основ модерации"],"tags":["Модерация","Социальные сети"],"categories":["social"],"contact":"https://t.me/Danoneee777","createdAt":"2023-10-02T14:30:00Z","pinned":false},{"id":"1741209378920_1940359844","adminId":1940359844,"userId":6629517298,"username":"LowGas","nick":"Techno","position":"Full-stack dev","profileLink":"/profile/6629517298","experience":4,"description":"Web & Blockchain Developer (fullstack): Vue js, node js, Python,Vue, smart-contracts","requirements":[],"tags":["Python","Vue js","node js","Web Developer"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-05T21:16:18.920Z","pinned":true},{"id":"1741465662819_1940359844","adminId":1940359844,"userId":1940359844,"username":"test","nick":"test","position":"Full-stack dev","profileLink":"/profile/1940359844","experience":12,"description":"test","requirements":["test"],"tags":["test"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T20:27:42.819Z","pinned":true},{"id":"1741467056115_1940359844","adminId":1940359844,"userId":6568279325,"username":"GW_NEON","nick":"NEON","position":"test jobs","profileLink":"/profile/6568279325","experience":12,"description":"test jobs","requirements":["test jobs"],"tags":["test jobs"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T20:50:56.115Z","pinned":true},{"id":"1741468431639_1940359844","adminId":1940359844,"userId":5164023566,"username":"test","nick":"test","position":"test","profileLink":"/profile/5164023566","experience":12,"description":"test","requirements":["test"],"tags":["test"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T21:13:51.639Z","pinned":true},{"id":"1741473414939_1940359844","adminId":1940359844,"userId":1871247390,"username":"rstmcrew","nick":"RSTM","position":"TEST","profileLink":"/profile/1871247390","experience":1000,"description":"TEST","requirements":["TEST"],"tags":["TEST"],"categories":["finance"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T22:36:54.939Z","pinned":false},{"id":"1741475360033_1940359844","adminId":1940359844,"userId":5531474912,"username":"tgArhi","nick":"Arhi","position":"Arhi","profileLink":"/profile/5531474912","experience":12,"description":"Arhi","requirements":["Arhi"],"tags":["Arhi"],"categories":["social"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T23:09:20.033Z","pinned":false}] | Status: 200 | Duration: 0ms
2025-03-11 00:12:52 [INFO]: Request: GET /api/vacancies | Body: {} | Response: [{"id":"1741277006546_1940359844","adminId":1940359844,"companyUserId":1234,"companyName":"Workiks","position":"Workiks","description":"Workiks","requirements":["12"],"tags":["12"],"categories":["design"],"contact":"https://t.me/GW_NEON","officialWebsite":"https://telegram.org/","verified":true,"photoUrl":"https://i.postimg.cc/CxW2KR5Z/5.png","createdAt":"2025-03-06T16:03:26.546Z","pinned":true}] | Status: 200 | Duration: 0ms
2025-03-11 00:12:55 [INFO]: Request: GET /api/profile/5164023566 | Body: {} | Response: {"nick":"test","photoUrl":"https://t.me/i/userpic/160/test.jpg"} | Status: 200 | Duration: 0ms
2025-03-11 00:12:56 [INFO]: Request: GET /api/chat/5164023566 | Body: {} | Response: [] | Status: 200 | Duration: 0ms
2025-03-11 00:12:56 [INFO]: Request: GET /api/jobs | Body: {} | Response: [{"id":"1741042127827_1","nick":"Matvey","userId":1029594875,"username":"whsxg","position":"Frontend Developer","profileLink":"/profile/1029594875","experience":"5","description":"Разработка Telegram Mini App по ТЗ с полным циклом от проектирования до запуска.","requirements":["Опыт работы с Vue.js","Знание HTML, CSS, JavaScript","Интеграция с Telegram API"],"tags":["JavaScript","Vue 3","Telegram API"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2023-10-01T12:00:00Z","pinned":false},{"id":"1741042127828_2","nick":"Danone","userId":7079899705,"username":"Danoneee777","position":"Moderator","profileLink":"/profile/7079899705","experience":"3","description":"Модерация сообществ и управление контентом.","requirements":["Опыт работы с социальными сетями","Коммуникативные навыки","Знание основ модерации"],"tags":["Модерация","Социальные сети"],"categories":["social"],"contact":"https://t.me/Danoneee777","createdAt":"2023-10-02T14:30:00Z","pinned":false},{"id":"1741209378920_1940359844","adminId":1940359844,"userId":6629517298,"username":"LowGas","nick":"Techno","position":"Full-stack dev","profileLink":"/profile/6629517298","experience":4,"description":"Web & Blockchain Developer (fullstack): Vue js, node js, Python,Vue, smart-contracts","requirements":[],"tags":["Python","Vue js","node js","Web Developer"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-05T21:16:18.920Z","pinned":true},{"id":"1741465662819_1940359844","adminId":1940359844,"userId":1940359844,"username":"test","nick":"test","position":"Full-stack dev","profileLink":"/profile/1940359844","experience":12,"description":"test","requirements":["test"],"tags":["test"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T20:27:42.819Z","pinned":true},{"id":"1741467056115_1940359844","adminId":1940359844,"userId":6568279325,"username":"GW_NEON","nick":"NEON","position":"test jobs","profileLink":"/profile/6568279325","experience":12,"description":"test jobs","requirements":["test jobs"],"tags":["test jobs"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T20:50:56.115Z","pinned":true},{"id":"1741468431639_1940359844","adminId":1940359844,"userId":5164023566,"username":"test","nick":"test","position":"test","profileLink":"/profile/5164023566","experience":12,"description":"test","requirements":["test"],"tags":["test"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T21:13:51.639Z","pinned":true},{"id":"1741473414939_1940359844","adminId":1940359844,"userId":1871247390,"username":"rstmcrew","nick":"RSTM","position":"TEST","profileLink":"/profile/1871247390","experience":1000,"description":"TEST","requirements":["TEST"],"tags":["TEST"],"categories":["finance"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T22:36:54.939Z","pinned":false},{"id":"1741475360033_1940359844","adminId":1940359844,"userId":5531474912,"username":"tgArhi","nick":"Arhi","position":"Arhi","profileLink":"/profile/5531474912","experience":12,"description":"Arhi","requirements":["Arhi"],"tags":["Arhi"],"categories":["social"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T23:09:20.033Z","pinned":false}] | Status: 200 | Duration: 0ms
2025-03-11 00:12:56 [INFO]: Request: GET /api/chat/status/1741468431639_1940359844_5164023566 | Body: {} | Response: {"blocked":false} | Status: 200 | Duration: 0ms
2025-03-11 00:13:02 [INFO]: Request: GET /api/tasks | Body: {} | Response: [{"id":"1741479392455_1940359844","adminId":1940359844,"title":"2345","reward":1234,"deadline":"2025-03-09","description":"1234","tags":["123"],"categories":["it"],"contact":"https://t.me/workiks_admin","photoUrl":"https://i.postimg.cc/Yq9BtRJH/tasks.webp","createdAt":"2025-03-09T00:16:32.455Z","pinned":false}] | Status: 200 | Duration: 1ms
2025-03-11 00:13:02 [INFO]: Request: GET /api/jobs | Body: {} | Response: [{"id":"1741042127827_1","nick":"Matvey","userId":1029594875,"username":"whsxg","position":"Frontend Developer","profileLink":"/profile/1029594875","experience":"5","description":"Разработка Telegram Mini App по ТЗ с полным циклом от проектирования до запуска.","requirements":["Опыт работы с Vue.js","Знание HTML, CSS, JavaScript","Интеграция с Telegram API"],"tags":["JavaScript","Vue 3","Telegram API"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2023-10-01T12:00:00Z","pinned":false},{"id":"1741042127828_2","nick":"Danone","userId":7079899705,"username":"Danoneee777","position":"Moderator","profileLink":"/profile/7079899705","experience":"3","description":"Модерация сообществ и управление контентом.","requirements":["Опыт работы с социальными сетями","Коммуникативные навыки","Знание основ модерации"],"tags":["Модерация","Социальные сети"],"categories":["social"],"contact":"https://t.me/Danoneee777","createdAt":"2023-10-02T14:30:00Z","pinned":false},{"id":"1741209378920_1940359844","adminId":1940359844,"userId":6629517298,"username":"LowGas","nick":"Techno","position":"Full-stack dev","profileLink":"/profile/6629517298","experience":4,"description":"Web & Blockchain Developer (fullstack): Vue js, node js, Python,Vue, smart-contracts","requirements":[],"tags":["Python","Vue js","node js","Web Developer"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-05T21:16:18.920Z","pinned":true},{"id":"1741465662819_1940359844","adminId":1940359844,"userId":1940359844,"username":"test","nick":"test","position":"Full-stack dev","profileLink":"/profile/1940359844","experience":12,"description":"test","requirements":["test"],"tags":["test"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T20:27:42.819Z","pinned":true},{"id":"1741467056115_1940359844","adminId":1940359844,"userId":6568279325,"username":"GW_NEON","nick":"NEON","position":"test jobs","profileLink":"/profile/6568279325","experience":12,"description":"test jobs","requirements":["test jobs"],"tags":["test jobs"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T20:50:56.115Z","pinned":true},{"id":"1741468431639_1940359844","adminId":1940359844,"userId":5164023566,"username":"test","nick":"test","position":"test","profileLink":"/profile/5164023566","experience":12,"description":"test","requirements":["test"],"tags":["test"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T21:13:51.639Z","pinned":true},{"id":"1741473414939_1940359844","adminId":1940359844,"userId":1871247390,"username":"rstmcrew","nick":"RSTM","position":"TEST","profileLink":"/profile/1871247390","experience":1000,"description":"TEST","requirements":["TEST"],"tags":["TEST"],"categories":["finance"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T22:36:54.939Z","pinned":false},{"id":"1741475360033_1940359844","adminId":1940359844,"userId":5531474912,"username":"tgArhi","nick":"Arhi","position":"Arhi","profileLink":"/profile/5531474912","experience":12,"description":"Arhi","requirements":["Arhi"],"tags":["Arhi"],"categories":["social"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-08T23:09:20.033Z","pinned":false}] | Status: 200 | Duration: 0ms
2025-03-11 00:13:02 [INFO]: Request: GET /api/vacancies | Body: {} | Response: [{"id":"1741277006546_1940359844","adminId":1940359844,"companyUserId":1234,"companyName":"Workiks","position":"Workiks","description":"Workiks","requirements":["12"],"tags":["12"],"categories":["design"],"contact":"https://t.me/GW_NEON","officialWebsite":"https://telegram.org/","verified":true,"photoUrl":"https://i.postimg.cc/CxW2KR5Z/5.png","createdAt":"2025-03-06T16:03:26.546Z","pinned":true}] | Status: 200 | Duration: 0ms
2025-03-11 00:13:02 [INFO]: Request: GET /api/isAdmin | Body: {} | Response: {"isAdmin":true} | Status: 200 | Duration: 0ms
2025-03-11 00:13:02 [INFO]: Request: GET /api/favorites | Body: {} | Response: ["1741209378920_1940359844","1741465886278_1940359844","1741396582045_1940359844","1741467583932_1940359844","1741277006546_1940359844"] | Status: 200 | Duration: 3ms
2025-03-11 00:13:07 [INFO]: Request: GET /api/chat/status/1741468431639_1940359844_5164023566 | Body: {} | Response: {"blocked":false} | Status: 200 | Duration: 0ms
